order_id,date,customer_id,product_name,category,price,quantity,discount_applied,payment_method,shipping_cost
1331,2023-04-06,C378,Rug,Home,68.52,1,0.2,Credit Card,5.23
3033,2023-04-06,C568,Coffee Beans,Groceries,9.36,3,0.05,Credit Card,11.04
2805,2023-04-07,C695,Shorts,Apparel,86.94,3,0.0,PayPal,0.00
2164,2023-04-07,C752,Table Lamp,Home,129.21,2,0.0,Credit Card,5.00
2088,2023-04-07,C845,Wireless Mouse,Electronics,161.17,4,0.15,Debit Card,5.00
2431,2023-04-08,C950,Office Chair,Home,144.59,3,0.2,Credit Card,0.00
1846,2023-04-08,C235,Socks (3-Pack),Apparel,148.66,2,0.05,Credit Card,5.00
3374,2023-04-08,C348,Jump Rope,Fitness,169.68,5,0.0,Gift Card,10.00
2309,2023-04-08,C193,Bookshelf,Home,274.88,5,0.05,Gift Card,5.00
1516,2023-04-08,C402,Socks (3-Pack),Apparel,145.74,5,0.1,Gift Card,0.00
1313,2023-04-08,C807,Bluetooth Speaker,Electronics,408.77,4,0.0,PayPal,0.00
1274,2023-04-08,C988,Sneakers,Apparel,134.20,1,0.0,Debit Card,0.00
1254,2023-04-08,C543,Dress Shirt,Apparel,104.26,5,,Credit Card,5.00
3094,2023-04-08,C410,Cereal,Groceries,6.55,5,0.0,PayPal,10.98
2136,2023-04-08,C682,Webcam,Electronics,179.99,3,0.05,PayPal,0.00
1273,2023-04-09,C474,Office Chair,Home,162.25,4,0.0,Gift Card,0.00
1885,2023-04-09,C247,Gym Bag,Fitness,194.65,4,0.1,Credit Card,5.00
2890,2023-04-09,C184,Coffee Maker,Home,139.76,3,0.15,PayPal,5.00
1547,2023-04-09,C171,Water Bottle,Fitness,188.43,3,0.2,Gift Card,0.00
1060,2023-04-09,C776,Shorts,Apparel,51.35,2,0.0,Debit Card,0.00
1485,2023-04-09,C298,Mechanical Keyboard,Electronics,345.77,4,0.0,Credit Card,0.00
1891,2023-04-09,C996,Socks (3-Pack),Apparel,138.68,5,0.0,Debit Card,0.00
1900,2023-04-10,C989,Jump Rope,Fitness,40.63,4,,Credit Card,10.00
3414,2023-04-10,C180,Mechanical Keyboard,Electronics,407.27,4,0.0,PayPal,0.00
1600,2023-04-10,C219,Jeans,Apparel,79.89,3,0.15,PayPal,10.00
2741,2023-04-10,C849,Bluetooth Speaker,Electronics,87.13,4,0.1,Debit Card,0.00
2928,2023-04-10,C507,Almonds,Groceries,19.50,2,0.0,Credit Card,10.82
1526,2023-04-11,C910,Smart Watch,Electronics,157.08,4,0.05,PayPal,0.00
3286,2023-04-11,C343,Throw Pillow,Home,88.83,5,0.05,Debit Card,5.00
2750,2023-04-12,C334,Almonds,Groceries,6.83,2,0.0,PayPal,9.48
1173,2023-04-12,C994,Smartphone Case,Electronics,297.91,4,0.0,Credit Card,10.00
1999,2023-04-12,C186,Gaming Monitor,Electronics,173.41,1,0.05,PayPal,5.00
3436,2023-04-12,C455,Shorts,Apparel,18.66,2,0.0,Debit Card,5.94
2281,2023-04-12,C214,Smart Watch,Electronics,455.33,5,0.05,Debit Card,0.00
1773,2023-04-12,C645,Table Lamp,Home,182.03,4,0.15,Credit Card,0.00
1588,2023-04-12,C830,Olive Oil,Groceries,25.87,4,0.0,Gift Card,5.00
1022,2023-04-12,C660,Pasta,Groceries,18.46,2,0.15,Gift Card,4.39
2940,2023-04-13,C305,Blender,Home,267.90,3,0.2,Debit Card,5.00
3231,2023-04-13,C792,Water Bottle,Fitness,109.29,1,0.1,Credit Card,5.00
3202,2023-04-13,C132,Smartphone Case,Electronics,94.72,1,0.0,Credit Card,4.02
1209,2023-04-13,C804,Tea Bags,Groceries,9.33,1,0.15,Gift Card,4.79
1477,2023-04-13,C709,Resistance Bands,Fitness,21.99,2,0.1,Gift Card,6.89
3083,2023-04-13,C423,Smartphone Case,Electronics,91.67,5,0.15,PayPal,10.00
2332,2023-04-13,C136,Office Chair,Home,20.64,4,0.05,PayPal,11.23
1744,2023-04-13,C647,Coffee Maker,Home,37.11,1,0.0,PayPal,5.14
3081,2023-04-14,C921,Socks (3-Pack),Apparel,25.76,4,0.1,PayPal,0.00
1407,2023-04-15,C576,Office Chair,Home,225.18,2,0.2,Gift Card,0.00
2096,2023-04-15,C720,Treadmill,Fitness,90.78,1,0.0,Credit Card,6.17
2674,2023-04-15,C426,Sweater,Apparel,42.05,4,0.0,Gift Card,0.00
1353,2023-04-15,C270,Gym Bag,Fitness,86.30,3,0.05,Gift Card,10.00
3342,2023-04-15,C760,Winter Jacket,Apparel,13.12,4,0.1,Credit Card,9.58
2446,2023-04-16,C230,Protein Powder,Fitness,173.63,1,0.2,Credit Card,0.00
1673,2023-04-16,C119,Smartphone Case,Electronics,340.80,2,0.05,Debit Card,0.00
2449,2023-04-17,C720,Resistance Bands,Fitness,152.24,2,0.15,Gift Card,0.00
1966,2023-04-17,C579,Resistance Bands,Fitness,102.65,3,0.05,PayPal,5.00
3316,2023-04-18,C588,Yoga Mat,Fitness,13.56,2,0.0,Credit Card,9.90
1405,2023-04-18,C968,Hat,Apparel,90.52,5,0.0,Gift Card,0.00
1449,2023-04-18,C730,Smart Watch,Electronics,16.96,1,0.15,Debit Card,10.91
1561,2023-04-18,C217,Cotton T-Shirt,Apparel,85.38,1,0.15,Gift Card,6.20
1078,2023-04-18,C847,Smart Watch,Electronics,178.10,2,0.0,Credit Card,0.00
2436,2023-04-19,C597,Webcam,Electronics,390.11,2,0.0,Debit Card,0.00
1206,2023-04-19,C256,Wireless Mouse,Electronics,157.55,1,0.0,Debit Card,0.00
1110,2023-04-19,C243,Gaming Monitor,Electronics,131.60,5,0.05,Credit Card,5.00
1835,2023-04-19,C732,Yoga Mat,Fitness,77.59,5,0.0,Credit Card,0.00
1968,2023-04-19,C563,Gym Bag,Fitness,48.57,4,0.0,Debit Card,0.00
1723,2023-04-19,C513,Rice,Groceries,23.46,1,0.05,Debit Card,13.39
1107,2023-04-19,C892,Protein Powder,Fitness,131.90,2,,Credit Card,0.00
2582,2023-04-19,C773,Yoga Mat,Fitness,185.98,4,0.0,Gift Card,5.00
2676,2023-04-19,C115,Cotton T-Shirt,Apparel,62.66,2,,Debit Card,0.00
1245,2023-04-20,C824,Winter Jacket,Apparel,143.98,5,,Debit Card,0.00
1664,2023-04-20,C447,Sneakers,Apparel,113.03,1,0.1,PayPal,0.00
1571,2023-04-20,C520,Running Shoes,Apparel,98.75,4,0.0,Debit Card,0.00
1297,2023-04-20,C299,Dress Shirt,Apparel,90.49,3,0.05,Credit Card,0.00
3197,2023-04-20,C255,Pasta,Groceries,16.86,5,0.0,Credit Card,4.79
2887,2023-04-20,C202,Almonds,Groceries,15.49,5,0.0,Credit Card,4.71
1373,2023-04-20,C778,Treadmill,Fitness,174.21,1,0.15,Gift Card,0.00
2451,2023-04-21,C675,Mechanical Keyboard,Electronics,388.73,1,0.0,Gift Card,0.00
2654,2023-04-21,C296,Kettlebell,Fitness,112.88,2,0.1,PayPal,0.00
1892,2023-04-21,C194,Jeans,Apparel,114.04,4,0.0,Debit Card,5.00
3388,2023-04-21,C492,Mechanical Keyboard,Electronics,155.46,1,0.2,Debit Card,0.00
1038,2023-04-21,C560,Dumbbell Set,Fitness,111.77,2,,Gift Card,0.00
2535,2023-04-21,C762,USB-C Cable,Electronics,20.14,2,0.1,Debit Card,10.89
2626,2023-04-21,C230,Gym Bag,Fitness,185.62,2,0.0,Gift Card,0.00
2997,2023-04-21,C836,Laptop Stand,Electronics,181.38,2,0.0,Debit Card,0.00
1315,2023-04-22,C765,Coffee Maker,Home,294.12,3,0.05,Gift Card,5.00
1754,2023-04-22,C723,Oats,Groceries,13.32,2,0.1,Credit Card,5.79
1016,2023-04-22,C197,Mechanical Keyboard,Electronics,243.95,2,,Gift Card,0.00
2417,2023-04-22,C455,Protein Powder,Fitness,164.70,4,0.0,Gift Card,0.00
1128,2023-04-23,C124,Laptop Stand,Electronics,321.61,1,0.0,Gift Card,5.00
1690,2023-04-23,C629,Resistance Bands,Fitness,18.92,4,0.0,Gift Card,5.34
2669,2023-04-23,C144,Almonds,Groceries,14.64,3,0.0,Debit Card,11.18
2307,2023-04-23,C219,Office Chair,Home,111.43,3,0.2,Gift Card,0.00
1612,2023-04-23,C602,Jump Rope,Fitness,181.71,5,0.05,PayPal,0.00
1692,2023-04-23,C301,Smart Watch,Electronics,40.79,1,,Gift Card,12.70
1229,2023-04-23,C944,Treadmill,Fitness,30.48,4,,Credit Card,5.00
1097,2023-04-23,C948,Webcam,Electronics,249.83,5,0.05,Gift Card,0.00
1027,2023-04-23,C491,Dress Shirt,Apparel,62.59,5,0.15,Credit Card,0.00
1862,2023-04-24,C315,Cotton T-Shirt,Apparel,100.81,5,0.0,PayPal,5.00
2489,2023-04-24,C303,Resistance Bands,Fitness,92.75,2,0.05,Debit Card,0.00
2962,2023-04-24,C302,Sweater,Apparel,59.15,2,0.0,Credit Card,0.00
1476,2023-04-24,C940,Water Bottle,Fitness,126.13,5,,Credit Card,0.00
2732,2023-04-24,C931,Office Chair,Home,53.39,3,0.1,Credit Card,0.00
2378,2023-04-24,C482,Protein Powder,Fitness,80.22,4,,Gift Card,0.00
2975,2023-04-25,C750,Water Bottle,Fitness,174.25,2,,Credit Card,0.00
1482,2023-04-25,C311,Smart Watch,Electronics,266.31,4,0.0,Credit Card,0.00
1005,2023-04-25,C687,Table Lamp,Home,270.29,4,0.2,Debit Card,0.00
3229,2023-04-25,C751,Hat,Apparel,56.01,3,0.05,Credit Card,0.00
1737,2023-04-25,C962,Throw Pillow,Home,126.46,2,0.0,Gift Card,0.00
2586,2023-04-25,C777,Shorts,Apparel,28.83,1,0.1,PayPal,10.53
2348,2023-04-26,C588,Wireless Mouse,Electronics,297.23,3,0.05,Debit Card,0.00
1221,2023-04-26,C176,Treadmill,Fitness,55.77,3,,Debit Card,0.00
1587,2023-04-26,C910,Desk Lamp,Home,129.19,3,0.0,Debit Card,0.00
2594,2023-04-26,C284,Winter Jacket,Apparel,121.85,2,0.05,Credit Card,0.00
2003,2023-04-26,C952,Dress Shirt,Apparel,17.79,1,0.0,Debit Card,12.84
2117,2023-04-26,C926,Sneakers,Apparel,55.79,5,0.0,Gift Card,0.00
3280,2023-04-26,C981,Smartphone Case,Electronics,67.76,4,0.05,PayPal,10.00
1952,2023-04-26,C317,Running Shoes,Apparel,88.53,5,0.1,Credit Card,0.00
2891,2023-04-26,C160,Webcam,Electronics,382.18,1,,Credit Card,0.00
1902,2023-04-27,C234,Sweater,Apparel,97.29,4,,Gift Card,0.00
3488,2023-04-27,C766,Yoga Mat,Fitness,162.27,1,0.05,Debit Card,0.00
1065,2023-04-27,C375,Sneakers,Apparel,30.43,2,0.0,Gift Card,12.39
1481,2023-04-27,C107,Gaming Monitor,Electronics,356.30,5,0.0,Gift Card,0.00
2220,2023-04-27,C893,Coffee Maker,Home,264.08,5,0.0,Credit Card,0.00
2538,2023-04-27,C167,Jump Rope,Fitness,193.38,1,0.0,Gift Card,0.00
1227,2023-04-28,C919,External Hard Drive,Electronics,193.21,1,,Debit Card,0.00
1235,2023-04-28,C235,Olive Oil,Groceries,16.61,3,0.1,Gift Card,9.99
2304,2023-04-28,C890,Mechanical Keyboard,Electronics,409.04,4,,Credit Card,10.00
1101,2023-04-28,C233,Rug,Home,239.67,1,,Gift Card,0.00
2036,2023-04-28,C736,Running Shoes,Apparel,38.50,2,0.05,PayPal,11.90
2690,2023-04-28,C131,Coffee Maker,Home,94.69,5,0.1,PayPal,0.00
1659,2023-04-29,C256,Smart Watch,Electronics,495.60,3,0.0,Debit Card,0.00
1883,2023-04-29,C895,Blender,Home,215.38,2,0.0,Credit Card,0.00
2257,2023-04-29,C223,Throw Pillow,Home,51.00,3,0.0,Credit Card,10.00
1986,2023-04-29,C632,Mug,Home,50.04,4,0.1,PayPal,0.00
2452,2023-04-30,C449,Hat,Apparel,94.74,3,0.0,Gift Card,0.00
1994,2023-04-30,C304,Running Shoes,Apparel,51.63,4,0.0,Gift Card,0.00
2371,2023-04-30,C966,Honey,Groceries,15.52,4,0.0,Gift Card,8.04
2923,2023-04-30,C598,Pasta,Groceries,22.74,5,0.0,PayPal,0.00
2169,2023-04-30,C432,Smartphone Case,Electronics,151.04,5,0.05,PayPal,0.00
1068,2023-04-30,C943,Foam Roller,Fitness,35.86,3,0.05,Gift Card,0.00
1017,2023-04-30,C871,Laptop Stand,Electronics,157.95,5,,PayPal,0.00
2216,2023-05-01,C491,Hat,Apparel,113.46,2,0.0,PayPal,0.00
2746,2023-05-01,C391,External Hard Drive,Electronics,344.69,5,0.0,Credit Card,0.00
1584,2023-05-01,C380,Water Bottle,Fitness,99.51,4,0.0,Gift Card,5.00
1651,2023-05-01,C462,Gaming Monitor,Electronics,229.88,5,0.0,Debit Card,5.00
2395,2023-05-01,C191,Water Bottle,Fitness,40.22,3,0.0,Credit Card,0.00
3161,2023-05-01,C499,Rice,Groceries,13.99,2,0.0,Gift Card,13.10
2971,2023-05-01,C432,Socks (3-Pack),Apparel,28.34,2,0.2,Debit Card,4.70
1336,2023-05-01,C889,Bluetooth Speaker,Electronics,241.68,3,0.0,Credit Card,5.00
2420,2023-05-01,C911,Webcam,Electronics,50.05,4,0.2,Credit Card,0.00
1241,2023-05-02,C989,Water Bottle,Fitness,167.70,3,0.05,Debit Card,5.00
2285,2023-05-02,C329,Resistance Bands,Fitness,56.62,2,0.1,Debit Card,0.00
1292,2023-05-02,C479,Wireless Mouse,Electronics,365.00,4,0.05,Credit Card,10.00
2469,2023-05-02,C103,Smart Watch,Electronics,223.24,5,0.0,Debit Card,0.00
3005,2023-05-02,C590,Water Bottle,Fitness,72.10,5,0.0,Gift Card,0.00
2918,2023-05-02,C581,Gaming Monitor,Electronics,197.04,5,,Credit Card,5.00
1459,2023-05-02,C390,Wireless Mouse,Electronics,21.61,1,,Debit Card,14.41
3233,2023-05-02,C258,Bluetooth Speaker,Electronics,341.65,5,0.0,Gift Card,0.00
3009,2023-05-03,C985,Shorts,Apparel,64.82,3,0.05,Gift Card,10.00
1356,2023-05-03,C135,Rice,Groceries,3.44,2,0.0,PayPal,14.81
2925,2023-05-03,C831,Blender,Home,257.93,2,0.0,Debit Card,0.00
1187,2023-05-03,C793,Shorts,Apparel,65.60,1,,PayPal,9.74
1973,2023-05-03,C211,Blender,Home,288.31,2,0.15,PayPal,0.00
2166,2023-05-03,C150,Sneakers,Apparel,40.13,4,0.05,Debit Card,0.00
1645,2023-05-03,C830,Gym Bag,Fitness,194.81,4,0.05,PayPal,5.00
2108,2023-05-03,C635,Mug,Home,286.32,3,0.0,Gift Card,0.00
1748,2023-05-03,C198,Protein Powder,Fitness,147.56,1,0.0,PayPal,0.00
1189,2023-05-04,C982,Smart Watch,Electronics,102.30,5,0.15,Gift Card,0.00
3030,2023-05-04,C993,Olive Oil,Groceries,7.20,5,,PayPal,7.62
2253,2023-05-04,C685,Sweater,Apparel,36.28,5,0.2,Gift Card,0.00
3023,2023-05-04,C866,Smart Watch,Electronics,324.46,2,,Debit Card,10.00
3057,2023-05-04,C283,Mechanical Keyboard,Electronics,18.38,1,,Debit Card,10.34
3387,2023-05-04,C750,Water Bottle,Fitness,35.16,5,0.0,PayPal,5.00
1848,2023-05-04,C759,Gaming Monitor,Electronics,141.93,3,0.1,Debit Card,0.00
1852,2023-05-04,C382,Webcam,Electronics,52.74,1,0.1,Credit Card,3.49
3356,2023-05-04,C643,Smart Watch,Electronics,123.68,5,0.0,Debit Card,5.00
1865,2023-05-05,C363,Foam Roller,Fitness,114.67,4,0.0,Gift Card,0.00
2723,2023-05-05,C279,Bluetooth Speaker,Electronics,107.18,2,0.05,Debit Card,10.00
1823,2023-05-05,C986,Smart Watch,Electronics,307.66,1,0.15,Gift Card,0.00
2131,2023-05-05,C188,Smartphone Case,Electronics,317.05,1,0.1,Debit Card,0.00
2443,2023-05-05,C864,Desk Lamp,Home,120.98,5,0.0,PayPal,0.00
3499,2023-05-05,C275,Smartphone Case,Electronics,37.74,4,0.0,Gift Card,0.00
1251,2023-05-05,C315,Blender,Home,261.51,4,0.0,Gift Card,0.00
1605,2023-05-05,C272,Throw Pillow,Home,175.53,5,0.2,Credit Card,0.00
1778,2023-05-05,C739,Mechanical Keyboard,Electronics,49.11,1,0.0,PayPal,3.36
1004,2023-05-06,C404,Resistance Bands,Fitness,141.15,4,0.0,PayPal,0.00
2240,2023-05-06,C381,Bookshelf,Home,27.93,2,0.0,Debit Card,4.68
3329,2023-05-06,C375,Sweater,Apparel,121.46,5,0.05,Gift Card,0.00
1592,2023-05-06,C274,Almonds,Groceries,3.38,5,0.15,Gift Card,12.93
1819,2023-05-06,C906,Cotton T-Shirt,Apparel,144.96,2,,Credit Card,0.00
1089,2023-05-06,C184,Blender,Home,98.25,3,0.0,Gift Card,0.00
1379,2023-05-06,C719,Hat,Apparel,28.45,2,0.05,Debit Card,13.35
1340,2023-05-07,C802,Desk Lamp,Home,32.04,2,0.1,Debit Card,8.85
1639,2023-05-07,C880,Running Shoes,Apparel,31.60,3,0.0,Debit Card,8.27
1220,2023-05-07,C946,Mug,Home,30.55,2,0.0,Gift Card,13.43
2821,2023-05-07,C181,Smartphone Case,Electronics,442.41,3,0.1,Credit Card,10.00
3361,2023-05-07,C143,Cotton T-Shirt,Apparel,38.50,5,0.0,Credit Card,0.00
1119,2023-05-07,C901,Jump Rope,Fitness,41.72,2,0.15,Credit Card,12.26
1743,2023-05-07,C548,Smart Watch,Electronics,422.37,2,0.05,Debit Card,0.00
3184,2023-05-08,C270,USB-C Cable,Electronics,346.30,2,0.0,PayPal,0.00
3369,2023-05-08,C402,Protein Powder,Fitness,66.67,3,0.05,Credit Card,10.00
1282,2023-05-08,C720,USB-C Cable,Electronics,451.79,5,,Credit Card,0.00
1619,2023-05-08,C526,Jump Rope,Fitness,69.65,4,0.0,PayPal,0.00
1945,2023-05-08,C928,Hat,Apparel,142.49,2,0.0,PayPal,10.00
1468,2023-05-08,C103,Sneakers,Apparel,26.97,5,0.0,PayPal,0.00
1272,2023-05-08,C633,Throw Pillow,Home,252.94,3,0.05,Gift Card,0.00
1451,2023-05-08,C186,Rice,Groceries,28.22,2,0.1,Gift Card,12.24
3285,2023-05-09,C962,Foam Roller,Fitness,18.83,2,0.15,PayPal,13.59
2943,2023-05-09,C578,Kettlebell,Fitness,184.07,5,0.0,Gift Card,0.00
2461,2023-05-09,C931,Oats,Groceries,15.28,5,0.0,Gift Card,5.39
1147,2023-05-09,C324,Table Lamp,Home,116.12,2,0.05,PayPal,10.00
2311,2023-05-09,C184,Sneakers,Apparel,24.60,5,0.0,Gift Card,10.00
2278,2023-05-09,C871,Jeans,Apparel,128.26,1,0.05,Debit Card,0.00
1413,2023-05-09,C252,Wireless Mouse,Electronics,176.18,4,0.1,Gift Card,0.00
1882,2023-05-09,C662,Hat,Apparel,78.96,5,0.0,Gift Card,0.00
2033,2023-05-09,C507,Running Shoes,Apparel,101.92,1,0.05,Gift Card,5.00
2077,2023-05-10,C862,Dumbbell Set,Fitness,72.15,5,0.0,Credit Card,5.00
3091,2023-05-10,C654,Throw Pillow,Home,138.12,5,,Gift Card,10.00
2848,2023-05-10,C756,Rice,Groceries,16.78,1,0.0,Debit Card,5.34
1929,2023-05-10,C483,Gym Bag,Fitness,63.88,3,0.15,Gift Card,0.00
3052,2023-05-10,C648,Dress Shirt,Apparel,51.71,1,0.05,PayPal,6.15
1730,2023-05-10,C411,Gaming Monitor,Electronics,340.69,2,,Gift Card,0.00
2262,2023-05-11,C838,Coffee Beans,Groceries,5.02,5,0.0,Credit Card,3.71
2260,2023-05-11,C202,Mug,Home,79.48,2,0.2,Gift Card,5.00
2549,2023-05-11,C935,Jeans,Apparel,49.29,4,0.2,PayPal,0.00
2678,2023-05-11,C652,Almonds,Groceries,21.54,4,0.1,Debit Card,3.87
1517,2023-05-11,C215,Desk Lamp,Home,54.74,5,0.0,Debit Card,0.00
2340,2023-05-12,C322,Jeans,Apparel,102.35,5,0.15,Credit Card,0.00
2996,2023-05-12,C679,Coffee Maker,Home,177.25,4,0.0,PayPal,0.00
1757,2023-05-12,C436,Laptop Stand,Electronics,325.37,1,0.2,PayPal,5.00
2749,2023-05-12,C319,Mug,Home,184.92,2,0.05,Credit Card,5.00
1638,2023-05-13,C142,Jeans,Apparel,98.19,2,0.0,PayPal,5.00
1837,2023-05-13,C599,Smart Watch,Electronics,120.79,4,0.0,Debit Card,0.00
1352,2023-05-14,C671,Running Shoes,Apparel,117.28,5,0.0,Gift Card,5.00
3194,2023-05-14,C780,Laptop Stand,Electronics,109.69,2,0.0,Gift Card,0.00
1720,2023-05-14,C184,External Hard Drive,Electronics,261.27,1,0.15,Credit Card,0.00
1500,2023-05-14,C403,Socks (3-Pack),Apparel,107.73,5,0.1,Credit Card,0.00
3193,2023-05-15,C437,Shorts,Apparel,144.80,3,0.0,PayPal,5.00
2364,2023-05-15,C369,External Hard Drive,Electronics,291.96,2,0.1,Credit Card,0.00
1424,2023-05-15,C419,Winter Jacket,Apparel,109.81,5,,Gift Card,0.00
1163,2023-05-15,C519,Wall Art,Home,90.60,3,0.0,Gift Card,0.00
1122,2023-05-15,C790,Blender,Home,226.12,1,,Credit Card,0.00
1117,2023-05-16,C547,Blender,Home,31.50,1,0.0,Credit Card,6.71
1202,2023-05-16,C632,Bookshelf,Home,138.59,2,0.15,PayPal,5.00
2357,2023-05-16,C787,Laptop Stand,Electronics,432.12,1,,Debit Card,5.00
3314,2023-05-16,C720,Table Lamp,Home,127.41,4,,Gift Card,0.00
1047,2023-05-16,C959,Yoga Mat,Fitness,155.22,4,0.05,Credit Card,5.00
1503,2023-05-16,C344,Sneakers,Apparel,113.23,5,0.1,Debit Card,0.00
1995,2023-05-16,C639,Sweater,Apparel,80.53,3,0.0,Gift Card,10.00
2474,2023-05-16,C580,Rice,Groceries,9.59,1,0.1,Gift Card,9.86
1397,2023-05-16,C220,Resistance Bands,Fitness,10.67,3,,Gift Card,13.26
1375,2023-05-16,C568,Desk Lamp,Home,26.33,5,0.0,Debit Card,0.00
2198,2023-05-16,C753,Dark Chocolate,Groceries,27.25,2,0.0,Credit Card,14.42
1410,2023-05-16,C298,Sweater,Apparel,139.12,4,0.1,Debit Card,0.00
3484,2023-05-16,C379,Jeans,Apparel,87.73,1,0.0,PayPal,9.32
1357,2023-05-16,C319,Yoga Mat,Fitness,156.59,3,0.05,Debit Card,0.00
3405,2023-05-16,C148,Rug,Home,15.77,3,,Debit Card,13.71
1969,2023-05-16,C990,Office Chair,Home,56.98,1,0.0,Gift Card,5.24
1304,2023-05-16,C209,Gaming Monitor,Electronics,341.15,4,0.1,Credit Card,5.00
2006,2023-05-17,C702,Socks (3-Pack),Apparel,64.77,1,0.1,Debit Card,3.34
1469,2023-05-17,C747,Almonds,Groceries,12.86,3,,Gift Card,12.13
1080,2023-05-17,C793,Resistance Bands,Fitness,108.04,5,0.05,Gift Card,0.00
3359,2023-05-17,C766,Foam Roller,Fitness,184.99,2,0.05,Credit Card,0.00
2145,2023-05-17,C269,Jeans,Apparel,38.06,2,0.0,Debit Card,13.29
2097,2023-05-17,C771,Table Lamp,Home,98.00,1,0.0,PayPal,8.80
2606,2023-05-17,C429,Cotton T-Shirt,Apparel,61.27,2,0.0,Credit Card,0.00
3114,2023-05-17,C555,Table Lamp,Home,108.11,2,0.1,Gift Card,5.00
1154,2023-05-17,C703,Kettlebell,Fitness,68.30,3,0.1,Gift Card,5.00
1105,2023-05-18,C707,USB-C Cable,Electronics,14.55,3,0.2,Gift Card,11.33
1817,2023-05-18,C185,Honey,Groceries,28.39,2,0.0,PayPal,14.94
2042,2023-05-18,C901,Desk Lamp,Home,245.11,5,0.1,PayPal,5.00
1093,2023-05-19,C855,Bookshelf,Home,260.40,5,0.0,Debit Card,5.00
1810,2023-05-19,C957,Office Chair,Home,229.75,2,0.15,Debit Card,5.00
1880,2023-05-19,C385,Laptop Stand,Electronics,497.44,2,0.0,Gift Card,0.00
1693,2023-05-20,C706,Treadmill,Fitness,169.70,2,0.0,PayPal,5.00
2338,2023-05-20,C295,Mug,Home,118.57,4,0.1,Gift Card,0.00
2609,2023-05-20,C225,Jump Rope,Fitness,168.63,1,0.15,Credit Card,0.00
2956,2023-05-20,C520,Protein Powder,Fitness,52.29,4,0.0,Gift Card,0.00
2645,2023-05-20,C678,Wireless Mouse,Electronics,388.43,3,0.1,Debit Card,10.00
2653,2023-05-20,C200,Coffee Maker,Home,233.45,5,0.0,Credit Card,0.00
1652,2023-05-20,C695,Wall Art,Home,255.68,2,0.0,Debit Card,5.00
2127,2023-05-20,C788,Treadmill,Fitness,180.57,2,0.05,PayPal,0.00
3100,2023-05-20,C937,Bluetooth Speaker,Electronics,163.14,4,0.2,PayPal,0.00
2022,2023-05-20,C357,Sweater,Apparel,19.51,2,0.0,Debit Card,13.24
1402,2023-05-20,C867,Desk Lamp,Home,41.54,3,0.15,Credit Card,5.00
1003,2023-05-21,C988,Throw Pillow,Home,188.87,2,0.0,PayPal,0.00
3142,2023-05-21,C657,Table Lamp,Home,131.81,3,0.0,Credit Card,0.00
2514,2023-05-21,C500,Water Bottle,Fitness,30.43,5,0.1,Credit Card,5.00
2296,2023-05-21,C893,Rice,Groceries,4.72,4,0.1,Debit Card,14.76
1910,2023-05-21,C573,Bookshelf,Home,147.78,5,0.0,Credit Card,0.00
3289,2023-05-21,C390,Cotton T-Shirt,Apparel,41.65,4,0.1,PayPal,0.00
1646,2023-05-21,C421,Coffee Beans,Groceries,25.33,5,0.0,Gift Card,0.00
2778,2023-05-21,C578,USB-C Cable,Electronics,411.71,5,0.0,Gift Card,0.00
1641,2023-05-22,C832,Treadmill,Fitness,129.59,2,0.1,Gift Card,5.00
1842,2023-05-22,C452,Winter Jacket,Apparel,17.29,3,0.05,Credit Card,8.21
2430,2023-05-22,C489,USB-C Cable,Electronics,381.93,1,0.05,Credit Card,0.00
1418,2023-05-22,C137,Hat,Apparel,26.22,3,0.05,Credit Card,7.00
2457,2023-05-22,C905,Smart Watch,Electronics,103.08,3,0.05,Debit Card,5.00
1894,2023-05-22,C268,Laptop Stand,Electronics,326.86,2,0.0,PayPal,0.00
2141,2023-05-22,C584,Jump Rope,Fitness,147.44,5,0.05,PayPal,0.00
1728,2023-05-23,C123,Desk Lamp,Home,277.81,2,0.2,Gift Card,10.00
1071,2023-05-23,C663,USB-C Cable,Electronics,472.06,2,0.0,Credit Card,5.00
1488,2023-05-23,C706,Table Lamp,Home,71.64,3,0.0,Debit Card,0.00
2592,2023-05-23,C402,Hat,Apparel,75.08,1,0.0,Debit Card,13.81
1280,2023-05-23,C940,Foam Roller,Fitness,135.33,3,0.05,Gift Card,0.00
1821,2023-05-23,C917,Wireless Mouse,Electronics,57.99,2,0.0,Credit Card,0.00
2050,2023-05-23,C834,Smart Watch,Electronics,487.89,1,0.15,PayPal,0.00
3183,2023-05-23,C220,External Hard Drive,Electronics,211.01,3,0.0,Credit Card,0.00
1036,2023-05-23,C872,Winter Jacket,Apparel,128.91,3,0.0,Gift Card,10.00
1490,2023-05-23,C546,Smartphone Case,Electronics,232.95,4,0.0,Debit Card,0.00
1242,2023-05-23,C298,Mechanical Keyboard,Electronics,491.89,1,0.0,Credit Card,0.00
1030,2023-05-23,C996,Office Chair,Home,24.18,4,0.15,Credit Card,5.89
1839,2023-05-24,C991,Office Chair,Home,69.03,1,0.0,PayPal,13.81
2413,2023-05-24,C836,Socks (3-Pack),Apparel,13.42,3,0.0,Gift Card,12.72
3423,2023-05-24,C848,Running Shoes,Apparel,100.58,4,0.0,Credit Card,0.00
1403,2023-05-25,C963,Throw Pillow,Home,149.18,1,0.0,Gift Card,0.00
